edge2,edge1,id,Year
55399,42025,42025,2013
3234,42025,42025,2013
3423,42025,42025,2013
34625,42025,42025,2013
53965,42025,42025,2013
59679,42035,42035,2013
22508,42035,42035,2013
22178,42035,42035,2013
22126,42035,42035,2013
52614,42035,42035,2013
21419,42035,42035,2013
52771,42035,42035,2013
2240,42035,42035,2013
23244,42035,42035,2013
22164,42035,42035,2013
62233,42035,42035,2013
52997,42035,42035,2013
37991,42035,42035,2013
59202,42035,42035,2013
5714,42035,42035,2013
22154,42035,42035,2013
37906,42035,42035,2013
22626,42035,42035,2013
22370,42035,42035,2013
68131,42036,42036,2013
14579,42036,42036,2013
62299,42036,42036,2013
52563,42036,42036,2013
7017,42036,42036,2013
5550,42036,42036,2013
42471,42036,42036,2013
62163,42036,42036,2013
68131,42037,42037,2013
7061,42037,42037,2013
56038,42037,42037,2013
41983,42037,42037,2013
5383,42037,42037,2013
7017,42037,42037,2013
53825,42037,42037,2013
5550,42037,42037,2013
42036,42037,42037,2013
42456,42037,42037,2013
18609,42037,42037,2013
22468,42037,42037,2013
62163,42037,42037,2013
21199,42037,42037,2013
18668,42037,42037,2013
51393,42039,42039,2013
55609,42039,42039,2013
55399,42039,42039,2013
12800,42039,42039,2013
55464,42039,42039,2013
2043,42041,42041,2013
3509,42041,42041,2013
53123,42041,42041,2013
1889,42041,42041,2013
3930,42041,42041,2013
17451,42041,42041,2013
3036,42041,42041,2013
1875,42041,42041,2013
20222,42044,42044,2013
20069,42044,42044,2013
53760,42044,42044,2013
3767,42044,42044,2013
23599,42044,42044,2013
55451,42044,42044,2013
68103,42044,42044,2013
41832,42044,42044,2013
53810,42044,42044,2013
55399,42044,42044,2013
22341,42044,42044,2013
55464,42044,42044,2013
3304,42044,42044,2013
53965,42044,42044,2013
19966,42045,42045,2013
1970,42045,42045,2013
53760,42045,42045,2013
1889,42045,42045,2013
51393,42045,42045,2013
22455,42045,42045,2013
20600,42045,42045,2013
3409,42045,42045,2013
3466,42045,42045,2013
20481,42045,42045,2013
52997,42045,42045,2013
58707,42045,42045,2013
1875,42045,42045,2013
52539,42045,42045,2013
3304,42045,42045,2013
3400,42045,42045,2013
53965,42045,42045,2013
62406,42046,42046,2013
53569,42046,42046,2013
53760,42046,42046,2013
3935,42046,42046,2013
20600,42046,42046,2013
20200,42046,42046,2013
20481,42046,42046,2013
55681,42046,42046,2013
20839,42046,42046,2013
53229,42047,42047,2013
56172,42047,42047,2013
53184,42047,42047,2013
15741,42047,42047,2013
34669,42047,42047,2013
67015,42047,42047,2013
54034,42047,42047,2013
41937,42047,42047,2013
52622,42047,42047,2013
4095,42047,42047,2013
53554,42047,42047,2013
22301,42047,42047,2013
52548,42047,42047,2013
53805,42047,42047,2013
3742,42047,42047,2013
53635,42047,42047,2013
22134,42047,42047,2013
3509,42048,42048,2013
1889,42048,42048,2013
51393,42048,42048,2013
1074,42048,42048,2013
1875,42048,42048,2013
62787,42048,42048,2013
55464,42048,42048,2013
22152,42050,42050,2013
14596,42050,42050,2013
53760,42050,42050,2013
51393,42050,42050,2013
23627,42050,42050,2013
3973,42050,42050,2013
53184,42050,42050,2013
53080,42050,42050,2013
3371,42053,42053,2013
3464,42053,42053,2013
51669,42053,42053,2013
23244,42053,42053,2013
22455,42053,42053,2013
52941,42053,42053,2013
3973,42053,42053,2013
44660,42053,42053,2013
1876,42053,42053,2013
3683,42053,42053,2013
52948,42053,42053,2013
3377,42053,42053,2013
22096,42053,42053,2013
52976,42053,42053,2013
22370,42053,42053,2013
3336,42075,42075,2012
55837,42075,42075,2012
55414,42075,42075,2012
68415,42075,42075,2012
53428,42075,42075,2012
68406,42075,42075,2012
22443,42075,42075,2012
68870,42075,42075,2012
34853,42081,42081,2012
53320,42081,42081,2012
3635,42081,42081,2012
60780,42081,42081,2012
37943,42081,42081,2012
3509,42081,42081,2012
69925,42081,42081,2012
4222,42081,42081,2012
3264,42081,42081,2012
23321,42081,42081,2012
3358,42081,42081,2012
52622,42081,42081,2012
4095,42081,42081,2012
53806,42081,42081,2012
55875,42081,42081,2012
55451,42081,42081,2012
56114,42081,42081,2012
3405,42081,42081,2012
53760,42083,42083,2012
60727,42083,42083,2012
3147,42083,42083,2012
3639,42083,42083,2012
30331,42083,42083,2012
52624,42083,42083,2012
55399,42083,42083,2012
35692,42090,42090,2012
5549,42090,42090,2012
53493,42090,42090,2012
55656,42090,42090,2012
53232,42090,42090,2012
33994,42090,42090,2012
461,42090,42090,2012
56127,42090,42090,2012
3509,42093,42093,2012
55593,42093,42093,2012
53760,42093,42093,2012
3935,42093,42093,2012
34576,42093,42093,2012
55842,42093,42093,2012
52677,42093,42093,2012
1980,42093,42093,2012
22481,42093,42093,2012
55464,42093,42093,2012
53965,42093,42093,2012
20069,42094,42094,2012
3476,42094,42094,2012
55593,42094,42094,2012
53760,42094,42094,2012
55860,42094,42094,2012
60486,42094,42094,2012
3683,42094,42094,2012
34576,42094,42094,2012
52997,42094,42094,2012
22332,42094,42094,2012
52568,42094,42094,2012
53810,42094,42094,2012
55464,42094,42094,2012
53965,42094,42094,2012
53693,42095,42095,2012
56026,42095,42095,2012
20005,42095,42095,2012
42643,42095,42095,2012
20533,42095,42095,2012
53231,42095,42095,2012
53637,42095,42095,2012
20327,42095,42095,2012
52297,42095,42095,2012
37980,42095,42095,2012
2219,42095,42095,2012
37979,42095,42095,2012
53965,42095,42095,2012
3371,42103,42103,2018
51669,42103,42103,2018
21419,42103,42103,2018
44631,42103,42103,2018
23244,42103,42103,2018
44660,42103,42103,2018
37437,42103,42103,2018
3683,42103,42103,2018
55842,42103,42103,2018
52948,42103,42103,2018
62752,42103,42103,2018
18928,42103,42103,2018
3267,42103,42103,2018
19709,42108,42108,2018
42196,42108,42108,2018
20005,42108,42108,2018
53231,42108,42108,2018
37859,42108,42108,2018
37131,42108,42108,2018
55451,42108,42108,2018
34623,42108,42108,2018
20327,42108,42108,2018
52297,42108,42108,2018
20304,42108,42108,2018
55399,42108,42108,2018
53965,42108,42108,2018
56312,42115,42115,2018
3350,42115,42115,2018
2272,42115,42115,2018
19111,42115,42115,2018
3199,42115,42115,2018
42012,42115,42115,2018
21563,42115,42115,2018
52622,42115,42115,2018
23372,42115,42115,2018
42234,42115,42115,2018
55816,42115,42115,2018
53131,42115,42115,2018
56042,42115,42115,2018
6747,42115,42115,2018
3742,42115,42115,2018
53635,42115,42115,2018
4190,42115,42115,2018
3336,42116,42116,2018
55837,42116,42116,2018
62586,42116,42116,2018
52269,42116,42116,2018
21629,42116,42116,2018
19411,42116,42116,2018
62504,42116,42116,2018
68659,42116,42116,2018
62471,42116,42116,2018
23244,42116,42116,2018
44660,42116,42116,2018
21691,42116,42116,2018
68406,42116,42116,2018
53410,42121,42121,2018
52779,42121,42121,2018
22726,42121,42121,2018
5952,42121,42121,2018
5700,42121,42121,2018
42817,42121,42121,2018
53374,42121,42121,2018
68050,42121,42121,2018
42552,42121,42121,2018
55737,42121,42121,2018
59796,42121,42121,2018
41278,42121,42121,2018
37984,42121,42121,2018
55603,42124,42124,2018
55616,42124,42124,2018
53925,42124,42124,2018
42501,42124,42124,2018
52623,42124,42124,2018
59278,42124,42124,2018
55820,42124,42124,2018
42238,42124,42124,2018
59223,42124,42124,2018
55581,42124,42124,2018
42020,42124,42124,2018
59308,42124,42124,2018
55997,42124,42124,2018
42388,42124,42124,2018
3691,42145,42145,2017
51808,42145,42145,2017
3113,42145,42145,2017
51665,42145,42145,2017
55593,42145,42145,2017
53760,42145,42145,2017
42453,42145,42145,2017
3441,42145,42145,2017
2676,42145,42145,2017
52082,42145,42145,2017
3497,42145,42145,2017
3190,42145,42145,2017
52774,42145,42145,2017
2775,42146,42146,2017
3073,42146,42146,2017
21546,42146,42146,2017
55570,42146,42146,2017
52046,42146,42146,2017
55824,42146,42146,2017
55531,42146,42146,2017
3066,42146,42146,2017
18240,42146,42146,2017
55665,42146,42146,2017
55503,42146,42146,2017
55464,42146,42146,2017
3304,42146,42146,2017
53965,42146,42146,2017
2796,42150,42150,2017
51669,42150,42150,2017
55501,42150,42150,2017
3374,42150,42150,2017
2240,42150,42150,2017
23244,42150,42150,2017
3973,42150,42150,2017
44660,42150,42150,2017
2945,42150,42150,2017
3683,42150,42150,2017
37694,42150,42150,2017
37991,42150,42150,2017
52976,42150,42150,2017
52041,42150,42150,2017
43771,42150,42150,2017
22370,42150,42150,2017
21528,42150,42150,2017
52875,42150,42150,2017
44501,42159,42159,2017
2955,42159,42159,2017
52622,42159,42159,2017
4095,42159,42159,2017
37832,42159,42159,2017
38374,42159,42159,2017
20479,42159,42159,2017
53806,42159,42159,2017
55875,42159,42159,2017
42790,42159,42159,2017
51966,42159,42159,2017
55816,42159,42159,2017
56042,42159,42159,2017
42199,42165,42165,2017
55501,42165,42165,2017
22568,42165,42165,2017
23244,42165,42165,2017
52231,42165,42165,2017
37809,42165,42165,2017
62603,42165,42165,2017
42252,42165,42165,2017
37694,42165,42165,2017
42039,42165,42165,2017
5714,42165,42165,2017
55399,42165,42165,2017
38034,42168,42168,2017
3509,42168,42168,2017
53760,42168,42168,2017
2713,42168,42168,2017
52996,42168,42168,2017
21273,42168,42168,2017
55681,42168,42168,2017
42289,42168,42168,2017
22173,42168,42168,2017
3442,42168,42168,2017
53965,42168,42168,2017
59679,42172,42172,2017
3303,42172,42172,2017
1970,42172,42172,2017
3509,42172,42172,2017
53123,42172,42172,2017
2705,42172,42172,2017
4178,42172,42172,2017
53760,42172,42172,2017
52353,42172,42172,2017
51393,42172,42172,2017
60408,42172,42172,2017
51638,42172,42172,2017
52997,42172,42172,2017
52329,42172,42172,2017
2373,42172,42172,2017
3190,42172,42172,2017
6215,42172,42172,2017
55464,42172,42172,2017
3400,42172,42172,2017
53965,42172,42172,2017
22196,42179,42179,2017
5357,42179,42179,2017
51669,42179,42179,2017
42053,42179,42179,2017
2240,42179,42179,2017
23244,42179,42179,2017
22455,42179,42179,2017
44660,42179,42179,2017
2945,42179,42179,2017
43061,42179,42179,2017
43209,42179,42179,2017
3683,42179,42179,2017
31974,42179,42179,2017
53054,42179,42179,2017
41936,42179,42179,2017
60958,42179,42179,2017
42419,42183,42183,2017
17,42183,42183,2017
53693,42183,42183,2017
23343,42183,42183,2017
59263,42183,42183,2017
5383,42183,42183,2017
42654,42183,42183,2017
50811,42183,42183,2017
68331,42183,42183,2017
51183,42183,42183,2017
68560,42183,42183,2017
14194,42183,42183,2017
5633,42183,42183,2017
56070,42183,42183,2017
52658,42183,42183,2017
55796,42183,42183,2017
53976,42183,42183,2017
31745,42183,42183,2017
43807,42184,42184,2017
52839,42184,42184,2017
1428,42184,42184,2017
43111,42184,42184,2017
52932,42184,42184,2017
36826,42184,42184,2017
34718,42184,42184,2017
5352,42184,42184,2017
53954,42184,42184,2017
55429,42184,42184,2017
3174,42184,42184,2017
34114,42184,42184,2017
1354,42184,42184,2017
2980,42184,42184,2017
58583,42184,42184,2017
38374,42184,42184,2017
1555,42184,42184,2017
5320,42184,42184,2017
53635,42184,42184,2017
22283,42189,42189,2017
55634,42189,42189,2017
45961,42189,42189,2017
6064,42189,42189,2017
58798,42189,42189,2017
19061,42189,42189,2017
23344,42189,42189,2017
51683,42189,42189,2017
5694,42189,42189,2017
41278,42189,42189,2017
33049,42189,42189,2017
5748,42189,42189,2017
52487,42189,42189,2017
2948,42189,42189,2017
59913,42189,42189,2017
30633,42189,42189,2017
67831,42189,42189,2017
3635,42191,42191,2017
60780,42191,42191,2017
3351,42191,42191,2017
4178,42191,42191,2017
53760,42191,42191,2017
4222,42191,42191,2017
3264,42191,42191,2017
43870,42191,42191,2017
37680,42191,42191,2017
4095,42191,42191,2017
59795,42191,42191,2017
60336,42191,42191,2017
18240,42191,42191,2017
3742,42191,42191,2017
3109,42191,42191,2017
59675,42191,42191,2017
3400,42191,42191,2017
3371,42194,42194,2017
22196,42194,42194,2017
21419,42194,42194,2017
2240,42194,42194,2017
23244,42194,42194,2017
44660,42194,42194,2017
42288,42194,42194,2017
52948,42194,42194,2017
37991,42194,42194,2017
52976,42194,42194,2017
55854,42194,42194,2017
55527,42194,42194,2017
52041,42194,42194,2017
53965,42194,42194,2017
11216,42195,42195,2015
44317,42195,42195,2015
31741,42195,42195,2015
51669,42195,42195,2015
55501,42195,42195,2015
2240,42195,42195,2015
53693,42195,42195,2015
23244,42195,42195,2015
52675,42195,42195,2015
12350,42195,42195,2015
3683,42195,42195,2015
37991,42195,42195,2015
42547,42195,42195,2015
20327,42195,42195,2015
23188,42195,42195,2015
37980,42195,42195,2015
22370,42195,42195,2015
42398,42196,42196,2015
55451,42196,42196,2015
3036,42196,42196,2015
52297,42196,42196,2015
1970,42198,42198,2015
22577,42198,42198,2015
2240,42198,42198,2015
53760,42198,42198,2015
1889,42198,42198,2015
23244,42198,42198,2015
51638,42198,42198,2015
55451,42198,42198,2015
22370,42198,42198,2015
3190,42198,42198,2015
3400,42198,42198,2015
51669,42199,42199,2015
55501,42199,42199,2015
22253,42199,42199,2015
21903,42199,42199,2015
3262,42199,42199,2015
51638,42199,42199,2015
3683,42199,42199,2015
52948,42199,42199,2015
37991,42199,42199,2015
22370,42199,42199,2015
3423,42199,42199,2015
53965,42199,42199,2015
1970,42203,42203,2015
3509,42203,42203,2015
55593,42203,42203,2015
53760,42203,42203,2015
1889,42203,42203,2015
51393,42203,42203,2015
52634,42203,42203,2015
59721,42203,42203,2015
55572,42203,42203,2015
52568,42203,42203,2015
1875,42203,42203,2015
18416,42203,42203,2015
55399,42203,42203,2015
3190,42203,42203,2015
12800,42203,42203,2015
55464,42203,42203,2015
3400,42203,42203,2015
2712,42212,42212,2015
3935,42212,42212,2015
52218,42212,42212,2015
42039,42212,42212,2015
55572,42212,42212,2015
55399,42212,42212,2015
1074,42214,42214,2015
3075,42214,42214,2015
1970,42214,42214,2015
21972,42214,42214,2015
3767,42214,42214,2015
59833,42214,42214,2015
1889,42214,42214,2015
60408,42214,42214,2015
68289,42214,42214,2015
3081,42214,42214,2015
51883,42214,42214,2015
42637,42214,42214,2015
51638,42214,42214,2015
37898,42214,42214,2015
22332,42214,42214,2015
55881,42214,42214,2015
2373,42214,42214,2015
52737,42214,42214,2015
1875,42214,42214,2015
59627,42214,42214,2015
3190,42214,42214,2015
3400,42214,42214,2015
3423,42214,42214,2015
3476,42215,42215,2015
3509,42215,42215,2015
59833,42215,42215,2015
53760,42215,42215,2015
22282,42215,42215,2015
1889,42215,42215,2015
3147,42215,42215,2015
3246,42215,42215,2015
34576,42215,42215,2015
55591,42215,42215,2015
55399,42215,42215,2015
55464,42215,42215,2015
53965,42215,42215,2015
34853,42225,42225,2015
34004,42225,42225,2015
3635,42225,42225,2015
44584,42225,42225,2015
60780,42225,42225,2015
52571,42225,42225,2015
3351,42225,42225,2015
37943,42225,42225,2015
55593,42225,42225,2015
59833,42225,42225,2015
42002,42225,42225,2015
56432,42225,42225,2015
4222,42225,42225,2015
60408,42225,42225,2015
3264,42225,42225,2015
52941,42225,42225,2015
43982,42225,42225,2015
43870,42225,42225,2015
23321,42225,42225,2015
3683,42225,42225,2015
55842,42225,42225,2015
52622,42225,42225,2015
53806,42225,42225,2015
53804,42225,42225,2015
42081,42225,42225,2015
19461,42225,42225,2015
55464,42225,42225,2015
53965,42225,42225,2015
4176,42231,42231,2015
34389,42231,42231,2015
5775,42231,42231,2015
5744,42231,42231,2015
53383,42231,42231,2015
52995,42231,42231,2015
60726,42231,42231,2015
68078,42231,42231,2015
23318,42231,42231,2015
3935,42231,42231,2015
5550,42231,42231,2015
55874,42231,42231,2015
20200,42231,42231,2015
53060,42231,42231,2015
33141,42231,42231,2015
3246,42231,42231,2015
55870,42231,42231,2015
52045,42231,42231,2015
3119,42231,42231,2015
20839,42231,42231,2015
36588,42231,42231,2015
55816,42231,42231,2015
42779,42231,42231,2015
55464,42231,42231,2015
53228,42232,42232,2015
7103,42232,42232,2015
55568,42232,42232,2015
55824,42232,42232,2015
53707,42232,42232,2015
53760,42232,42232,2015
23627,42232,42232,2015
3071,42232,42232,2015
55799,42232,42232,2015
33650,42232,42232,2015
3190,42232,42232,2015
55464,42232,42232,2015
34004,42234,42234,2015
56312,42234,42234,2015
20064,42234,42234,2015
20143,42234,42234,2015
52050,42234,42234,2015
60723,42234,42234,2015
22532,42234,42234,2015
55991,42234,42234,2015
55408,42234,42234,2015
2272,42234,42234,2015
50872,42234,42234,2015
19111,42234,42234,2015
41933,42234,42234,2015
56432,42234,42234,2015
22281,42234,42234,2015
37891,42234,42234,2015
42598,42234,42234,2015
21016,42234,42234,2015
7231,42234,42234,2015
3174,42234,42234,2015
36361,42234,42234,2015
56116,42234,42234,2015
22220,42234,42234,2015
53087,42234,42234,2015
33141,42234,42234,2015
59171,42234,42234,2015
42012,42234,42234,2015
53538,42234,42234,2015
55396,42234,42234,2015
52622,42234,42234,2015
2728,42234,42234,2015
53806,42234,42234,2015
55875,42234,42234,2015
20541,42234,42234,2015
33824,42234,42234,2015
19512,42234,42234,2015
23334,42234,42234,2015
22010,42234,42234,2015
55816,42234,42234,2015
68378,42234,42234,2015
53131,42234,42234,2015
6747,42234,42234,2015
53635,42234,42234,2015
52545,42234,42234,2015
51641,42234,42234,2015
53761,42237,42237,2015
55616,42237,42237,2015
53925,42237,42237,2015
1632,42237,42237,2015
2073,42237,42237,2015
55997,42237,42237,2015
44386,42238,42238,2015
55616,42238,42238,2015
32801,42238,42238,2015
53951,42238,42238,2015
57325,42238,42238,2015
55820,42238,42238,2015
55581,42238,42238,2015
55997,42238,42238,2015
3371,42239,42239,2015
22196,42239,42239,2015
3509,42239,42239,2015
3374,42239,42239,2015
53760,42239,42239,2015
23244,42239,42239,2015
21101,42239,42239,2015
22253,42239,42239,2015
42683,42239,42239,2015
22455,42239,42239,2015
2146,42239,42239,2015
1876,42239,42239,2015
37437,42239,42239,2015
52948,42239,42239,2015
22050,42239,42239,2015
52976,42239,42239,2015
52738,42239,42239,2015
22686,42239,42239,2015
52709,42239,42239,2015
3400,42239,42239,2015
53965,42239,42239,2015
44317,42242,42242,2015
53228,42242,42242,2015
37999,42242,42242,2015
52941,42242,42242,2015
3973,42242,42242,2015
3257,42242,42242,2015
42491,42242,42242,2015
3196,42242,42242,2015
2927,42242,42242,2015
60599,42242,42242,2015
43787,42242,42242,2015
23188,42242,42242,2015
52375,42242,42242,2015
42513,42242,42242,2015
4182,42247,42247,2015
22333,42247,42247,2015
3766,42247,42247,2015
20070,42247,42247,2015
22335,42247,42247,2015
55842,42247,42247,2015
56114,42247,42247,2015
53521,42247,42247,2015
2999,42247,42247,2015
44565,42247,42247,2015
3405,42247,42247,2015
33036,42247,42247,2015
53196,42247,42247,2015
53965,42247,42247,2015
42293,42252,42252,2015
1889,42252,42252,2015
23244,42252,42252,2015
3683,42252,42252,2015
52948,42252,42252,2015
3156,42252,42252,2015
41996,42252,42252,2015
55854,42252,42252,2015
55399,42252,42252,2015
2778,42253,42253,2014
55842,42253,42253,2014
51669,42253,42253,2014
2043,42253,42253,2014
1889,42253,42253,2014
23627,42253,42253,2014
3262,42253,42253,2014
23660,42253,42253,2014
2805,42253,42253,2014
22077,42253,42253,2014
3683,42253,42253,2014
52948,42253,42253,2014
37694,42253,42253,2014
22295,42253,42253,2014
19455,42253,42253,2014
2079,42253,42253,2014
22370,42253,42253,2014
53965,42253,42253,2014
44317,42254,42254,2014
53760,42254,42254,2014
52941,42254,42254,2014
19968,42254,42254,2014
52675,42254,42254,2014
2735,42254,42254,2014
2242,42254,42254,2014
60599,42254,42254,2014
43787,42254,42254,2014
23188,42254,42254,2014
52297,42254,42254,2014
42513,42254,42254,2014
2150,42257,42257,2014
52297,42257,42257,2014
53693,42257,42257,2014
23244,42257,42257,2014
60880,42257,42257,2014
19968,42257,42257,2014
52675,42257,42257,2014
20327,42257,42257,2014
23188,42257,42257,2014
55854,42257,42257,2014
37980,42257,42257,2014
51393,42258,42258,2014
21972,42258,42258,2014
3509,42258,42258,2014
51665,42258,42258,2014
53760,42258,42258,2014
1889,42258,42258,2014
3147,42258,42258,2014
23498,42258,42258,2014
34576,42258,42258,2014
55842,42258,42258,2014
55681,42258,42258,2014
55881,42258,42258,2014
53869,42258,42258,2014
3190,42258,42258,2014
3405,42258,42258,2014
52539,42258,42258,2014
55464,42258,42258,2014
3400,42258,42258,2014
53965,42258,42258,2014
3908,42259,42259,2014
60110,42259,42259,2014
56040,42259,42259,2014
3766,42259,42259,2014
3579,42259,42259,2014
3196,42259,42259,2014
52666,42259,42259,2014
53807,42259,42259,2014
33534,42259,42259,2014
58583,42259,42259,2014
53010,42259,42259,2014
34700,42259,42259,2014
56114,42259,42259,2014
3494,42259,42259,2014
44565,42259,42259,2014
2999,42259,42259,2014
53196,42259,42259,2014
22511,42260,42260,2014
59833,42260,42260,2014
4178,42260,42260,2014
3916,42260,42260,2014
53760,42260,42260,2014
3767,42260,42260,2014
52996,42260,42260,2014
31969,42260,42260,2014
22332,42260,42260,2014
22341,42260,42260,2014
52539,42260,42260,2014
53965,42260,42260,2014
59190,42267,42267,2014
34007,42267,42267,2014
44795,42267,42267,2014
45147,42267,42267,2014
55402,42267,42267,2014
4222,42267,42267,2014
59679,42269,42269,2014
22126,42269,42269,2014
51626,42269,42269,2014
37731,42269,42269,2014
3770,42269,42269,2014
56801,42269,42269,2014
461,42269,42269,2014
37957,42269,42269,2014
37743,42269,42269,2014
62226,42269,42269,2014
21972,42271,42271,2014
53760,42271,42271,2014
60408,42271,42271,2014
4689,42271,42271,2014
55842,42271,42271,2014
53339,42271,42271,2014
53258,42271,42271,2014
3190,42271,42271,2014
55464,42271,42271,2014
53965,42271,42271,2014
42550,42272,42272,2014
35478,42272,42272,2014
68144,42272,42272,2014
42529,42272,42272,2014
54033,42272,42272,2014
45713,42272,42272,2014
34046,42272,42272,2014
31717,42272,42272,2014
34709,42272,42272,2014
33935,42272,42272,2014
42400,42272,42272,2014
49527,42272,42272,2014
59564,42272,42272,2014
40582,42272,42272,2014
38038,42272,42272,2014
3350,42277,42277,2014
2272,42277,42277,2014
21960,42277,42277,2014
45413,42277,42277,2014
3685,42277,42277,2014
37999,42277,42277,2014
34114,42277,42277,2014
2980,42277,42277,2014
3319,42277,42277,2014
42451,42277,42277,2014
53806,42277,42277,2014
21292,42277,42277,2014
3742,42277,42277,2014
53635,42277,42277,2014
55397,42277,42277,2014
21961,42277,42277,2014
52545,42277,42277,2014
52280,42278,42278,2014
55603,42278,42278,2014
55616,42278,42278,2014
35037,42278,42278,2014
42501,42278,42278,2014
44876,42278,42278,2014
52657,42278,42278,2014
2280,42278,42278,2014
52623,42278,42278,2014
61836,42278,42278,2014
55581,42278,42278,2014
56081,42278,42278,2014
1912,42278,42278,2014
55603,42280,42280,2014
53761,42280,42280,2014
53793,42280,42280,2014
42412,42280,42280,2014
55616,42280,42280,2014
35037,42280,42280,2014
42501,42280,42280,2014
22250,42280,42280,2014
53691,42280,42280,2014
53954,42280,42280,2014
55471,42280,42280,2014
52623,42280,42280,2014
55820,42280,42280,2014
52535,42280,42280,2014
59754,42280,42280,2014
59752,42280,42280,2014
55870,42280,42280,2014
41910,42280,42280,2014
68336,42281,42281,2014
55553,42281,42281,2014
55603,42281,42281,2014
52742,42281,42281,2014
1982,42281,42281,2014
44386,42281,42281,2014
55616,42281,42281,2014
42501,42281,42281,2014
52623,42281,42281,2014
42393,42281,42281,2014
55820,42281,42281,2014
55581,42281,42281,2014
41910,42281,42281,2014
55997,42281,42281,2014
60048,42281,42281,2014
55603,42282,42282,2014
3464,42282,42282,2014
42412,42282,42282,2014
55616,42282,42282,2014
22789,42282,42282,2014
3374,42282,42282,2014
44439,42282,42282,2014
52623,42282,42282,2014
52997,42282,42282,2014
56181,42282,42282,2014
20845,42282,42282,2014
3371,42288,42288,2014
3464,42288,42288,2014
7103,42288,42288,2014
22196,42288,42288,2014
2776,42288,42288,2014
3142,42288,42288,2014
51675,42288,42288,2014
53760,42288,42288,2014
44439,42288,42288,2014
22455,42288,42288,2014
3374,42288,42288,2014
3262,42288,42288,2014
1876,42288,42288,2014
2805,42288,42288,2014
62604,42288,42288,2014
22050,42288,42288,2014
22096,42288,42288,2014
37991,42288,42288,2014
52976,42288,42288,2014
22627,42288,42288,2014
2781,42288,42288,2014
52041,42288,42288,2014
3190,42288,42288,2014
53965,42288,42288,2014
1970,42289,42289,2014
3509,42289,42289,2014
51393,42289,42289,2014
20600,42289,42289,2014
53809,42289,42289,2014
37872,42289,42289,2014
55609,42289,42289,2014
3683,42289,42289,2014
20481,42289,42289,2014
55681,42289,42289,2014
58707,42289,42289,2014
37734,42289,42289,2014
3442,42289,42289,2014
52297,42289,42289,2014
55799,42289,42289,2014
1875,42289,42289,2014
52232,42289,42289,2014
53965,42289,42289,2014
1970,42290,42290,2014
21972,42290,42290,2014
55568,42290,42290,2014
59833,42290,42290,2014
55593,42290,42290,2014
53760,42290,42290,2014
51393,42290,42290,2014
51632,42290,42290,2014
52568,42290,42290,2014
1980,42290,42290,2014
53258,42290,42290,2014
3190,42290,42290,2014
55464,42290,42290,2014
53965,42290,42290,2014
51669,42293,42293,2017
3476,42293,42293,2017
53760,42293,42293,2017
32556,42293,42293,2017
23244,42293,42293,2017
51393,42293,42293,2017
3262,42293,42293,2017
42252,42293,42293,2017
2805,42293,42293,2017
3683,42293,42293,2017
55842,42293,42293,2017
52948,42293,42293,2017
3156,42293,42293,2017
37991,42293,42293,2017
2781,42293,42293,2017
2911,42293,42293,2017
55399,42293,42293,2017
22370,42293,42293,2017
3234,42293,42293,2017
2150,42294,42294,2017
51878,42294,42294,2017
3303,42294,42294,2017
22196,42294,42294,2017
23244,42294,42294,2017
42756,42294,42294,2017
22077,42294,42294,2017
3683,42294,42294,2017
22050,42294,42294,2017
43787,42294,42294,2017
23188,42294,42294,2017
55799,42294,42294,2017
42513,42294,42294,2017
22333,42305,42305,2017
2968,42305,42305,2017
51863,42305,42305,2017
4182,42305,42305,2017
53621,42305,42305,2017
32583,42305,42305,2017
52666,42305,42305,2017
20070,42305,42305,2017
22336,42305,42305,2017
42247,42305,42305,2017
44565,42305,42305,2017
55745,42305,42305,2017
22691,42305,42305,2017
15812,42305,42305,2017
55876,42305,42305,2017
62577,42307,42307,2017
68264,42307,42307,2017
62578,42307,42307,2017
41989,42307,42307,2017
53374,42307,42307,2017
58806,42307,42307,2017
68050,42307,42307,2017
53264,42307,42307,2017
55388,42307,42307,2017
60411,42307,42307,2017
15897,42307,42307,2017
3595,42307,42307,2017
4122,42307,42307,2017
22302,42307,42307,2017
4016,42307,42307,2017
25765,42307,42307,2017
55603,42313,42313,2017
53761,42313,42313,2017
55616,42313,42313,2017
42281,42313,42313,2017
53951,42313,42313,2017
52623,42313,42313,2017
55820,42313,42313,2017
55581,42313,42313,2017
1388,42313,42313,2017
55997,42313,42313,2017
20812,42314,42314,2017
21051,42314,42314,2017
44605,42314,42314,2017
60627,42314,42314,2017
21303,42314,42314,2017
60731,42314,42314,2017
23519,42314,42314,2017
23517,42314,42314,2017
56127,42314,42314,2017
60729,42314,42314,2017
21268,42314,42314,2017
56236,42314,42314,2017
3355,42315,42315,2017
53236,42315,42315,2017
55496,42315,42315,2017
2663,42315,42315,2017
57767,42315,42315,2017
52049,42315,42315,2017
68666,42315,42315,2017
23725,42315,42315,2017
3036,42315,42315,2017
20410,42315,42315,2017
42041,42315,42315,2017
42380,42321,42321,2017
20069,42321,42321,2017
42196,42321,42321,2017
52828,42321,42321,2017
2136,42321,42321,2017
42353,42321,42321,2017
52298,42321,42321,2017
55451,42321,42321,2017
2348,42321,42321,2017
3036,42321,42321,2017
51854,42321,42321,2017
52389,42321,42321,2017
62599,42325,42325,2016
2712,42325,42325,2016
